playerID,year,stint,tmID,lgID,GP,Min,W,L,T/OL,ENG,SHO,GA,SA,PostGP,PostMin,PostW,PostL,PostT,PostENG,PostSHO,PostGA,PostSA
kerrda01,1937,1,NYR,NHL,48,2960,27,15,6,0,8,96,0,3,231,1,2,0,0,0,8,0
kerrda01,1938,1,NYR,NHL,48,2970,26,16,6,0,6,105,0,1,119,0,1,0,0,0,2,0
kerrda01,1939,1,NYR,NHL,48,3000,27,11,10,0,8,77,0,12,749,8,4,0,0,3,20,0
kerrda01,1940,1,NYR,NHL,48,3010,21,19,8,0,2,125,0,3,192,1,2,0,0,0,6,0
khabini01,1994,1,WIN,NHL,26,1339,8,9,4,1,0,76,723,0,0,0,0,0,0,0,0,0
khabini01,1995,1,WIN,NHL,53,2914,26,20,3,4,2,152,1656,6,359,2,4,0,1,0,19,214
khabini01,1996,1,PHO,NHL,72,4091,30,33,6,7,7,193,2094,7,426,3,4,0,2,1,15,222
khabini01,1997,1,PHO,NHL,70,4026,30,28,10,4,4,184,1835,4,185,2,1,0,0,0,13,106
khabini01,1998,1,PHO,NHL,63,3657,32,23,7,6,8,130,1681,7,449,3,4,0,1,0,18,236
khabini01,2000,1,TBL,NHL,2,123,1,1,0,0,0,6,69,0,0,0,0,0,0,0,0,0
khabini01,2001,1,TBL,NHL,70,3896,24,32,10,7,7,153,1914,0,0,0,0,0,0,0,0,0
khabini01,2002,1,TBL,NHL,65,3787,30,22,11,5,4,156,1760,10,644,5,5,0,1,0,26,299
khabini01,2003,1,TBL,NHL,55,3274,28,19,7,5,3,127,1414,23,1401,16,7,0,1,5,40,598
khabini01,2005,1,CHI,NHL,50,2815,17,26,6,3,0,157,1379,0,0,0,0,0,0,0,0,0
kiddtr01,1991,1,CAL,NHL,2,120,1,1,0,1,0,8,56,0,0,0,0,0,0,0,0,0
kiddtr01,1993,1,CAL,NHL,31,1614,13,7,6,0,0,85,752,0,0,0,0,0,0,0,0,0
kiddtr01,1994,1,CAL,NHL,43,2463,22,14,6,4,3,107,1170,7,434,3,4,0,0,1,26,181
kiddtr01,1995,1,CAL,NHL,47,2570,15,21,8,2,3,119,1130,2,83,0,1,0,0,0,9,40
kiddtr01,1996,1,CAL,NHL,55,2979,21,23,6,4,4,141,1416,0,0,0,0,0,0,0,0,0
kiddtr01,1997,1,CAR,NHL,47,2685,21,21,3,7,3,97,1237,0,0,0,0,0,0,0,0,0
kiddtr01,1998,1,CAR,NHL,25,1358,7,10,6,3,2,61,640,0,0,0,0,0,0,0,0,0
kiddtr01,1999,1,FLO,NHL,28,1574,14,11,2,0,1,69,809,0,0,0,0,0,0,0,0,0
kiddtr01,2000,1,FLO,NHL,42,2354,10,23,6,3,1,130,1217,0,0,0,0,0,0,0,0,0
kiddtr01,2001,1,FLO,NHL,33,1683,4,16,5,4,1,90,857,0,0,0,0,0,0,0,0,0
kiddtr01,2002,1,TOR,NHL,19,1143,6,10,2,0,0,59,565,0,0,0,0,0,0,0,0,0
kiddtr01,2003,1,TOR,NHL,15,883,6,5,2,1,1,48,388,1,33,0,0,0,0,0,1,11
kielyjo01,1975,1,CIN,WHA,22,1087,6,8,1,1,0,78,604,0,0,0,0,0,0,0,0,0
kingsc01,1990,1,DET,NHL,1,45,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0
kingsc01,1991,1,DET,NHL,1,16,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
kiprumi01,2000,1,SJS,NHL,5,154,2,1,0,1,0,5,51,3,149,1,1,0,1,0,5,79
kiprumi01,2001,1,SJS,NHL,20,1037,7,6,3,2,2,43,508,1,8,0,0,0,0,0,0,2
kiprumi01,2002,1,SJS,NHL,22,1199,5,14,0,1,1,65,537,0,0,0,0,0,0,0,0,0
kiprumi01,2003,1,CAL,NHL,38,2301,24,10,4,4,4,65,966,26,1655,15,11,0,2,5,51,710
kiprumi01,2005,1,CAL,NHL,74,4380,42,20,11,5,10,151,1951,7,428,3,4,0,1,0,16,202
kleiste01,1985,1,NYR,NHL,4,191,0,2,0,0,0,14,109,0,0,0,0,0,0,0,0,0
klymkju01,1958,1,NYR,NHL,1,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
knickri01,1992,1,LAK,NHL,10,532,6,4,0,0,0,35,292,0,0,0,0,0,0,0,0,0
knickri01,1993,1,LAK,NHL,4,174,1,2,0,2,0,9,71,0,0,0,0,0,0,0,0,0
kochadi01,1999,1,TBL,NHL,5,238,1,4,0,1,0,17,111,0,0,0,0,0,0,0,0,0
kochadi01,2000,1,TBL,NHL,10,314,0,3,0,1,0,18,138,0,0,0,0,0,0,0,0,0
kochadi01,2001,1,TBL,NHL,5,237,0,3,1,0,0,16,129,0,0,0,0,0,0,0,0,0
kochadi01,2002,1,MIN,NHL,1,60,0,1,0,0,0,5,28,0,0,0,0,0,0,0,0,0
kolesvi01,2005,1,COL,NHL,8,370,3,3,0,0,0,20,178,0,0,0,0,0,0,0,0,0
kolziol01,1989,1,WAS,NHL,2,120,0,2,0,0,0,12,63,0,0,0,0,0,0,0,0,0
kolziol01,1992,1,WAS,NHL,1,20,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0
kolziol01,1993,1,WAS,NHL,7,224,0,3,0,1,0,20,128,0,0,0,0,0,0,0,0,0
kolziol01,1994,1,WAS,NHL,14,724,2,8,2,4,0,30,305,2,44,1,0,0,0,0,1,21
kolziol01,1995,1,WAS,NHL,18,897,4,8,2,1,0,46,406,5,341,2,3,0,0,0,11,167
kolziol01,1996,1,WAS,NHL,29,1645,8,15,4,6,2,71,758,0,0,0,0,0,0,0,0,0
kolziol01,1997,1,WAS,NHL,64,3788,33,18,10,5,5,139,1729,21,1351,12,9,0,0,4,44,740
kolziol01,1998,1,WAS,NHL,64,3586,26,31,3,5,4,154,1538,0,0,0,0,0,0,0,0,0
kolziol01,1999,1,WAS,NHL,73,4371,41,20,11,1,5,163,1957,5,284,1,4,0,0,0,16,103
kolziol01,2000,1,WAS,NHL,72,4279,37,26,8,7,5,177,1941,6,375,2,4,0,0,1,14,153
kolziol01,2001,1,WAS,NHL,71,4131,31,29,8,5,6,192,1977,0,0,0,0,0,0,0,0,0
kolziol01,2002,1,WAS,NHL,66,3894,33,25,6,5,4,156,1925,6,404,2,4,0,0,1,14,192
kolziol01,2003,1,WAS,NHL,63,3738,19,35,9,7,2,180,1958,0,0,0,0,0,0,0,0,0
kolziol01,2005,1,WAS,NHL,59,3506,20,28,11,8,0,206,1987,0,0,0,0,0,0,0,0,0
konstev01,2000,1,TBL,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konstev01,2002,1,TBL,NHL,1,20,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0
kuntale01,1993,1,MTL,NHL,6,302,2,2,0,1,0,16,130,0,0,0,0,0,0,0,0,0
kurtga01,1971,1,CLF,NHL,16,838,1,7,5,1,0,60,0,0,0,0,0,0,0,0,0,0
kurtga01,1972,1,NRA,WHA,36,1881,10,21,0,1,0,150,1034,0,0,0,0,0,0,0,0,0
kurtga01,1973,1,NYJ,WHA,20,1089,8,10,0,1,0,75,566,0,0,0,0,0,0,0,0,0
kurtga01,1974,1,PHR,WHA,47,2841,25,16,4,1,2,156,1356,4,207,1,2,0,1,0,12,0
kurtga01,1975,1,PHR,WHA,40,2369,18,20,2,1,1,147,1162,0,0,0,0,0,0,0,0,0
kurtga01,1976,1,PHR,WHA,33,1752,11,19,1,0,0,162,1001,0,0,0,0,0,0,0,0,0
labarja01,2000,1,NYR,NHL,1,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
labarja01,2003,1,NYR,NHL,4,198,1,2,0,0,0,16,91,0,0,0,0,0,0,0,0,0
labarja01,2005,1,LAK,NHL,29,1433,11,9,2,5,1,69,688,0,0,0,0,0,0,0,0,0
labbeje01,1999,1,NYR,NHL,1,60,0,1,0,0,0,3,22,0,0,0,0,0,0,0,0,0
labbeje01,2001,1,CBS,NHL,3,117,1,1,0,0,0,6,68,0,0,0,0,0,0,0,0,0
labbeje01,2002,1,CBS,NHL,11,451,2,4,0,1,0,27,233,0,0,0,0,0,0,0,0,0
labrepa01,1995,1,MTL,NHL,2,98,0,1,0,0,0,7,47,0,0,0,0,0,0,0,0,0
lachebl01,1994,1,BOS,NHL,35,1965,19,11,2,0,4,79,805,5,283,1,4,0,1,0,12,125
lachebl01,1995,1,BOS,NHL,12,671,3,5,2,1,0,44,284,0,0,0,0,0,0,0,0,0
lacrofr01,1925,1,MTL,NHL,5,280,1,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0
laferri01,1981,1,COR,NHL,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
laforma01,1985,1,DET,NHL,28,1383,4,21,0,5,1,114,742,0,0,0,0,0,0,0,0,0
laforma01,1986,1,DET,NHL,5,219,2,1,0,0,0,12,111,0,0,0,0,0,0,0,0,0
laforma01,1987,1,PHI,NHL,21,972,5,9,2,2,1,60,478,2,48,1,0,0,0,0,1,12
laforma01,1988,1,PHI,NHL,17,933,5,7,2,0,0,64,497,0,0,0,0,0,0,0,0,0
laforma01,1989,1,TOR,NHL,27,1343,9,14,0,2,0,87,765,0,0,0,0,0,0,0,0,0
laforma01,1993,1,OTT,NHL,5,182,0,2,0,0,0,17,96,0,0,0,0,0,0,0,0,0
lajeusi01,2001,1,OTT,NHL,1,24,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
lalimpa01,1996,1,PIT,NHL,39,2058,21,12,2,3,3,101,1166,0,0,0,0,0,0,0,0,0
lalimpa01,1999,1,OTT,NHL,38,2038,19,14,3,1,3,79,834,0,0,0,0,0,0,0,0,0
lalimpa01,2000,1,OTT,NHL,60,3607,36,19,5,3,7,141,1640,4,251,0,4,0,0,0,10,99
lalimpa01,2001,1,OTT,NHL,61,3583,27,24,8,1,7,148,1521,12,778,7,5,0,0,4,18,332
lalimpa01,2002,1,OTT,NHL,67,3943,39,20,7,1,8,142,1591,18,1122,11,7,0,0,1,34,449
lalimpa01,2003,1,OTT,NHL,57,3324,25,23,7,3,5,127,1334,7,398,3,4,0,0,0,13,139
lalimpa01,2005,1,STL,NHL,31,1699,4,18,8,2,0,103,868,0,0,0,0,0,0,0,0,0
lamotma01,1999,1,CHI,NHL,2,116,1,1,0,0,0,10,50,0,0,0,0,0,0,0,0,0
lamotma01,2003,1,DET,NHL,2,125,1,0,1,0,0,3,58,0,0,0,0,0,0,0,0,0
landobr01,1972,1,NEW,WHA,30,1671,15,11,1,0,1,100,888,0,0,0,0,0,0,0,0,0
landobr01,1973,1,NEW,WHA,24,180,11,9,2,0,0,10,87,1,40,0,0,0,0,0,3,0
landobr01,1974,1,NEW,WHA,7,339,2,3,0,0,0,19,190,0,0,0,0,0,0,0,0,0
landobr01,1975,1,NEW,WHA,38,2181,14,19,5,3,0,126,1094,4,197,3,0,0,0,0,7,0
landobr01,1976,1,NEW,WHA,23,1118,8,8,1,3,1,59,570,3,152,1,2,0,0,0,11,75
langksc01,1995,1,WIN,NHL,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
langksc01,1997,1,PHO,NHL,3,137,0,1,1,0,0,10,60,0,0,0,0,0,0,0,0,0
langksc01,1998,1,PHO,NHL,1,35,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0
langksc01,1999,1,ATL,NHL,15,765,3,11,0,1,0,55,395,0,0,0,0,0,0,0,0,0
lapoino01,1975,1,CIN,WHA,12,641,4,6,0,2,0,55,377,0,0,0,0,0,0,0,0,0
lapoino01,1976,1,CIN,WHA,52,2817,21,25,2,2,2,175,1437,4,273,0,3,0,0,0,16,124
lapoino01,1977,1,CIN,WHA,13,647,5,6,1,2,0,50,345,0,0,0,0,0,0,0,0,0
larocmi01,1973,1,MTL,NHL,27,1431,15,8,2,2,0,69,0,6,364,2,4,0,3,0,18,0
larocmi01,1974,1,MTL,NHL,25,1480,17,5,3,2,3,74,0,0,0,0,0,0,0,0,0,0
larocmi01,1975,1,MTL,NHL,22,1220,16,1,3,0,2,50,0,0,0,0,0,0,0,0,0,0
larocmi01,1976,1,MTL,NHL,26,1525,19,2,4,0,4,53,0,0,0,0,0,0,0,0,0,0
larocmi01,1977,1,MTL,NHL,30,1729,22,3,4,0,1,77,0,0,0,0,0,0,0,0,0,0
larocmi01,1978,1,MTL,NHL,34,1986,22,7,4,0,3,94,0,1,20,0,0,0,0,0,0,0
larocmi01,1979,1,MTL,NHL,39,2259,17,13,8,0,3,125,0,5,300,4,1,0,0,1,11,0
larocmi01,1980,1,MTL,NHL,28,1623,16,9,3,2,1,82,0,0,0,0,0,0,0,0,0,0
larocmi01,1980,2,TOR,NHL,8,460,3,3,2,0,0,40,0,2,75,0,1,0,0,0,8,0
larocmi01,1981,1,TOR,NHL,50,2647,10,24,8,4,0,207,0,0,0,0,0,0,0,0,0,0
larocmi01,1982,1,TOR,NHL,16,835,3,8,3,0,0,68,454,0,0,0,0,0,0,0,0,0
larocmi01,1982,2,PHI,NHL,2,120,0,1,1,0,0,8,56,0,0,0,0,0,0,0,0,0
larocmi01,1983,1,STL,NHL,5,300,0,5,0,1,0,31,164,0,0,0,0,0,0,0,0,0
larocmi02,2000,1,CHI,NHL,3,152,0,2,0,0,0,9,59,0,0,0,0,0,0,0,0,0
larsscu01,1974,1,WIJ,WHA,26,1514,12,11,1,2,1,100,887,0,0,0,0,0,0,0,0,0
larsscu01,1975,1,WIJ,WHA,23,1287,11,10,1,0,0,83,635,2,110,2,0,0,0,0,6,0
larsscu01,1976,1,WIJ,WHA,19,1019,7,9,0,2,0,82,545,1,20,0,0,0,0,0,1,6
lasakja01,2001,1,NAS,NHL,3,177,0,3,0,1,0,13,104,0,0,0,0,0,0,0,0,0
lasakja01,2002,1,NAS,NHL,3,90,0,1,0,0,0,5,39,0,0,0,0,0,0,0,0,0
laskoga01,1982,1,LAK,NHL,46,2277,15,20,4,3,0,173,1212,0,0,0,0,0,0,0,0,0
laskoga01,1983,1,LAK,NHL,13,665,4,7,1,2,0,55,321,0,0,0,0,0,0,0,0,0
laxtogo01,1975,1,PIT,NHL,8,414,3,4,0,2,0,31,0,0,0,0,0,0,0,0,0,0
laxtogo01,1976,1,PIT,NHL,6,253,1,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0
laxtogo01,1977,1,PIT,NHL,2,73,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
laxtogo01,1978,1,PIT,NHL,1,60,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
leblara01,1991,1,CHI,NHL,1,60,1,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0
leclapa01,2003,1,CBS,NHL,2,119,0,2,0,0,0,7,69,0,0,0,0,0,0,0,0,0
leclapa01,2005,1,CBS,NHL,33,1804,11,15,3,2,0,97,1084,0,0,0,0,0,0,0,0,0
leducal01,1931,1,MTL,NHL,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
legacma01,1998,1,LAK,NHL,17,899,2,9,2,5,0,39,439,0,0,0,0,0,0,0,0,0
legacma01,1999,1,DET,NHL,4,240,4,0,0,0,0,11,117,0,0,0,0,0,0,0,0,0
legacma01,2000,1,DET,NHL,39,2136,24,5,5,1,2,73,909,0,0,0,0,0,0,0,0,0
legacma01,2001,1,DET,NHL,20,1117,10,6,2,0,1,45,503,1,11,0,0,0,0,0,1,2
legacma01,2002,1,DET,NHL,25,1406,14,5,4,1,0,51,681,0,0,0,0,0,0,0,0,0
legacma01,2003,1,DET,NHL,41,2325,23,10,5,3,3,82,1019,4,220,2,2,0,0,0,8,84
legacma01,2005,1,DET,NHL,51,2905,37,8,3,1,7,106,1244,6,408,2,4,0,1,0,18,155
legricl01,1980,1,DET,NHL,3,63,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
legricl01,1981,1,DET,NHL,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lehmahu01,1926,1,CHI,NHL,44,2797,19,22,3,0,5,116,0,2,120,0,1,1,0,0,10,0
lehmahu01,1927,1,CHI,NHL,4,250,1,2,1,0,1,20,0,0,0,0,0,0,0,0,0,0
lehtoka01,2003,1,ATL,NHL,4,240,4,0,0,0,1,5,106,0,0,0,0,0,0,0,0,0
lehtoka01,2005,1,ATL,NHL,38,2166,20,15,0,3,2,106,1123,0,0,0,0,0,0,0,0,0
leighmi01,2002,1,CHI,NHL,8,447,2,3,2,1,1,21,241,0,0,0,0,0,0,0,0,0
leighmi01,2003,1,CHI,NHL,34,1988,6,18,8,5,2,99,987,0,0,0,0,0,0,0,0,0
lemelja01,1972,1,QUN,WHA,9,434,3,4,0,0,0,29,199,0,0,0,0,0,0,0,0,0
lemelre01,1978,1,ATF,NHL,18,994,8,8,1,1,0,55,0,1,20,0,0,0,0,0,0,0
lemelre01,1979,1,ATF,NHL,3,150,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0
lemelre01,1980,1,CAL,NHL,29,1629,14,6,7,2,2,88,0,6,366,3,3,0,0,0,22,0
lemelre01,1981,1,CAL,NHL,34,1866,10,15,6,2,0,135,0,0,0,0,0,0,0,0,0,0
lemelre01,1982,1,CAL,NHL,39,2211,16,12,8,3,0,133,1192,7,327,3,3,0,0,0,27,0
lemelre01,1983,1,CAL,NHL,51,2568,21,12,9,0,0,150,1405,8,448,4,4,0,1,0,32,290
lemelre01,1984,1,CAL,NHL,56,3176,30,12,10,3,1,183,1638,4,248,1,3,0,0,1,15,128
lemelre01,1985,1,CAL,NHL,60,3369,29,24,4,2,1,229,1787,3,109,0,1,0,0,0,7,48
lemelre01,1986,1,CAL,NHL,34,1735,16,9,1,4,2,94,825,2,101,0,1,0,0,0,6,47
lemelre01,1987,1,BOS,NHL,49,2828,24,17,6,2,3,138,1244,17,1027,11,6,0,2,1,45,430
lemelre01,1988,1,BOS,NHL,40,2392,19,15,6,3,0,120,1061,4,252,1,3,0,0,0,16,112
lemelre01,1989,1,BOS,NHL,43,2310,22,15,2,2,2,108,1002,3,135,0,1,0,0,0,13,57
lemelre01,1990,1,BOS,NHL,33,1829,17,10,3,2,1,111,841,2,32,0,0,0,0,0,0,18
lemelre01,1991,1,BOS,NHL,8,407,5,1,0,0,0,23,210,2,54,0,0,0,1,0,3,23
lemelre01,1992,1,BOS,NHL,10,542,5,4,0,1,0,31,225,0,0,0,0,0,0,0,0,0
lenarmi01,1992,1,HAR,NHL,3,168,1,1,1,0,0,9,87,0,0,0,0,0,0,0,0,0
lenarmi01,1993,1,HAR,NHL,1,21,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0
lenevda01,2005,1,PHO,NHL,15,814,3,8,2,1,0,44,386,0,0,0,0,0,0,0,0,0
lessama01,1978,1,LAK,NHL,49,2860,23,15,10,2,4,148,0,2,126,0,2,0,0,0,9,0
lessama01,1979,1,LAK,NHL,50,2836,18,22,7,3,0,185,0,4,207,1,2,0,0,0,14,0
lessama01,1980,1,LAK,NHL,64,3746,35,18,11,3,2,203,0,4,220,1,3,0,1,0,20,0
lessama01,1981,1,LAK,NHL,52,2933,13,28,8,3,2,213,0,10,583,4,5,0,0,0,41,0
lessama01,1982,1,LAK,NHL,19,888,3,10,2,0,1,68,432,0,0,0,0,0,0,0,0,0
lessama01,1983,1,LAK,NHL,6,266,0,4,1,2,0,26,160,0,0,0,0,0,0,0,0,0
levaslo01,1975,1,MFS,WHA,4,193,2,1,0,0,0,10,87,0,0,0,0,0,0,0,0,0
levaslo01,1976,1,MF2,WHA,30,1715,15,11,2,1,2,78,974,0,0,0,0,0,0,0,0,0
levaslo01,1976,2,EDO,WHA,21,1213,6,12,3,1,0,88,658,2,133,0,2,0,0,0,10,74
levaslo01,1977,1,NEW,WHA,27,1655,14,11,2,3,3,91,796,12,719,8,4,0,1,0,31,0
levaslo01,1978,1,QUN,WHA,3,140,0,1,1,0,0,14,85,1,59,0,1,0,1,0,8,0
levaslo01,1979,1,MNS,NHL,1,60,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
levinal01,1931,1,TOR,NHL,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lindbpe01,1981,1,PHI,NHL,8,480,2,4,2,0,0,35,0,0,0,0,0,0,0,0,0,0
lindbpe01,1982,1,PHI,NHL,40,2333,23,13,3,2,3,116,1060,3,180,0,3,0,0,0,18,0
lindbpe01,1983,1,PHI,NHL,36,1999,16,13,3,3,1,135,966,2,26,0,1,0,0,0,3,13
lindbpe01,1984,1,PHI,NHL,65,3858,40,17,7,3,2,194,1929,18,1008,12,6,0,1,3,42,490
lindbpe01,1985,1,PHI,NHL,8,480,6,2,0,0,1,23,199,0,0,0,0,0,0,0,0,0
lindsbe01,1917,1,MTW,NHL,4,240,1,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0
lindsbe01,1918,1,TOA,NHL,16,979,5,11,0,0,0,83,0,0,0,0,0,0,0,0,0,0
littlne01,2001,1,PHI,NHL,1,60,0,1,0,0,0,4,29,0,0,0,0,0,0,0,0,0
littlne01,2003,1,PHI,NHL,1,33,0,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0
littmda01,1990,1,BUF,NHL,1,36,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0
littmda01,1991,1,BUF,NHL,1,60,0,1,0,0,0,4,29,0,0,0,0,0,0,0,0,0
littmda01,1992,1,TBL,NHL,1,45,0,1,0,0,0,7,21,0,0,0,0,0,0,0,0,0
liutmi01,1977,1,CIN,WHA,27,1215,8,12,0,2,0,86,663,0,0,0,0,0,0,0,0,0
liutmi01,1978,1,CIN,WHA,54,3181,23,27,4,4,3,184,1556,3,179,1,2,0,0,0,10,0
liutmi01,1979,1,STL,NHL,64,3661,32,23,9,1,2,194,0,3,193,0,3,0,0,0,12,0
liutmi01,1980,1,STL,NHL,61,3570,33,14,13,2,1,199,0,11,685,5,6,0,0,0,50,0
liutmi01,1981,1,STL,NHL,64,3691,28,28,7,3,2,250,0,10,494,5,3,0,0,0,27,0
liutmi01,1982,1,STL,NHL,68,3794,21,27,13,4,1,235,1919,4,240,1,3,0,1,0,15,0
liutmi01,1983,1,STL,NHL,58,3425,25,29,4,6,3,197,1697,11,714,6,5,0,1,1,29,362
liutmi01,1984,1,STL,NHL,32,1869,12,12,6,0,1,119,992,0,0,0,0,0,0,0,0,0
liutmi01,1984,2,HAR,NHL,13,791,5,7,1,0,1,38,419,0,0,0,0,0,0,0,0,0
liutmi01,1985,1,HAR,NHL,57,3282,27,23,4,3,2,198,1574,8,441,5,2,0,0,1,14,226
liutmi01,1986,1,HAR,NHL,59,3476,31,22,5,3,4,187,1625,6,332,2,4,0,1,0,25,159
liutmi01,1987,1,HAR,NHL,60,3532,25,28,5,3,2,187,1620,3,160,1,1,0,0,0,11,82
liutmi01,1988,1,HAR,NHL,35,2006,13,19,1,4,1,142,1027,0,0,0,0,0,0,0,0,0
liutmi01,1989,1,HAR,NHL,29,1683,15,12,1,3,3,74,745,0,0,0,0,0,0,0,0,0
liutmi01,1989,2,WAS,NHL,8,478,4,4,0,3,1,17,217,9,507,4,4,0,1,0,28,223
liutmi01,1990,1,WAS,NHL,35,1834,13,16,3,2,0,114,786,2,48,0,1,0,0,0,4,30
liutmi01,1991,1,WAS,NHL,21,1123,10,7,2,1,1,70,558,0,0,0,0,0,0,0,0,0
lockeke01,1974,1,VAN,NHL,25,912,6,7,1,2,2,48,0,1,60,0,1,0,0,0,6,0
lockeke01,1975,1,VAN,NHL,30,1436,7,8,7,1,0,83,0,0,0,0,0,0,0,0,0,0
lockeke01,1976,1,SDM,WHA,45,2397,18,19,1,4,1,148,1144,5,260,1,3,0,0,0,19,146
lockhho01,1919,1,TRS,NHL,7,310,4,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0
lockhho01,1919,2,QUB,NHL,1,60,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0
lockhho01,1920,1,HAM,NHL,24,1454,6,18,0,0,1,132,0,0,0,0,0,0,0,0,0,0
lockhho01,1921,1,HAM,NHL,24,1409,6,17,0,0,0,103,0,0,0,0,0,0,0,0,0,0
lockhho01,1923,1,TRS,NHL,1,60,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
lockhho01,1924,1,BOS,NHL,2,120,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0
loprepe01,1974,1,MNS,NHL,35,1964,9,20,3,4,1,137,0,0,0,0,0,0,0,0,0,0
loprepe01,1975,1,MNS,NHL,34,1789,7,22,1,0,1,123,0,0,0,0,0,0,0,0,0,0
loprepe01,1976,1,MNS,NHL,44,2590,13,20,10,1,1,156,0,2,77,0,2,0,1,0,6,0
loprepe01,1977,1,MNS,NHL,53,3065,12,35,6,1,2,216,0,0,0,0,0,0,0,0,0,0
loprepe01,1978,1,MNS,NHL,7,345,2,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0
loprepe01,1980,1,EDM,NHL,2,105,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0
lopresa01,1940,1,CHI,NHL,27,1670,9,15,3,0,1,84,0,5,343,2,3,0,0,0,12,0
lopresa01,1941,1,CHI,NHL,47,2860,21,23,3,0,3,152,0,3,187,1,2,0,0,1,5,0
lorenda01,1990,1,NYI,NHL,2,80,0,1,0,0,0,5,36,0,0,0,0,0,0,0,0,0
lorenda01,1991,1,NYI,NHL,2,120,0,2,0,1,0,10,60,0,0,0,0,0,0,0,0,0
lorenda01,1992,1,NYI,NHL,4,157,1,2,0,0,0,10,78,0,0,0,0,0,0,0,0,0
loustro01,1980,1,WIN,NHL,1,60,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0
lowro01,1972,1,TOR,NHL,42,2343,12,24,4,1,1,152,0,0,0,0,0,0,0,0,0,0
lowro01,1974,1,WAS,NHL,48,2588,8,36,2,2,1,235,0,0,0,0,0,0,0,0,0,0
lowro01,1975,1,WAS,NHL,43,2289,6,31,2,3,0,208,0,0,0,0,0,0,0,0,0,0
lowro01,1976,1,WAS,NHL,54,2918,16,27,5,1,0,188,0,0,0,0,0,0,0,0,0,0
lowro01,1977,1,DET,NHL,32,1816,9,12,9,2,1,102,0,4,240,1,3,0,0,0,17,0
lowro01,1979,1,QUE,NHL,15,828,5,7,2,1,0,51,0,0,0,0,0,0,0,0,0,0
lowro01,1979,2,EDM,NHL,11,650,8,2,1,0,0,37,0,3,212,0,3,0,0,0,12,0
lowro01,1980,1,EDM,NHL,24,1260,5,13,3,2,0,93,0,0,0,0,0,0,0,0,0,0
lowro01,1981,1,EDM,NHL,29,1554,17,7,1,2,0,100,0,0,0,0,0,0,0,0,0,0
lowro01,1982,1,EDM,NHL,3,104,0,1,0,1,0,10,55,0,0,0,0,0,0,0,0,0
lowro01,1982,2,NJD,NHL,11,608,2,7,1,1,0,41,344,0,0,0,0,0,0,0,0,0
lowro01,1983,1,NJD,NHL,44,2218,8,25,4,1,0,161,1133,0,0,0,0,0,0,0,0,0
lowro01,1984,1,NJD,NHL,26,1326,6,11,4,1,1,85,628,0,0,0,0,0,0,0,0,0
lozinla01,1980,1,DET,NHL,30,1459,6,11,7,0,0,105,0,0,0,0,0,0,0,0,0,0
lumleha01,1943,1,NYR,NHL,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lumleha01,1943,2,DET,NHL,2,120,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0
lumleha01,1944,1,DET,NHL,37,2220,24,10,3,0,1,119,0,14,871,7,7,0,0,2,31,0
lumleha01,1945,1,DET,NHL,50,3000,20,20,10,0,2,159,0,5,310,1,4,0,0,1,16,0
lumleha01,1946,1,DET,NHL,52,3120,22,20,10,0,3,159,0,0,0,0,0,0,0,0,0,0
